EPOCH,TRAIN_LOSS,TEST_LOSS
0,0.04238632693886757,0.01947966404259205
1,0.017299195751547813,0.014592327177524567
2,0.01362028531730175,0.012821309268474579
3,0.012040887027978897,0.011934402398765087
4,0.011550497263669968,0.011653509922325611
5,0.0111469067633152,0.01129178237169981
6,0.010716435499489307,0.010866504162549973
7,0.010414522141218185,0.01085631363093853
8,0.010306139476597309,0.010359196923673153
9,0.009988047182559967,0.010224433615803719
10,0.009683893993496895,0.00990271382033825
11,0.009511303156614304,0.009812253527343273
12,0.009300122037529945,0.009601539932191372
13,0.00906161218881607,0.009329048916697502
14,0.008917801082134247,0.009501415304839611
15,0.008826651610434055,0.008970804512500763
16,0.008595233783125877,0.008833284489810467
17,0.00850647035986185,0.008723761886358261
18,0.008302081376314163,0.008838129229843616
19,0.008175911381840706,0.008631808683276176
20,0.00800071656703949,0.008388818241655827
21,0.007984472438693047,0.008383660577237606
22,0.007704244926571846,0.008035020902752876
23,0.0075724320486187935,0.007938130758702755
24,0.007509581744670868,0.007848680019378662
25,0.007440941873937845,0.007703814189881086
26,0.007285874802619219,0.0076482356525957584
27,0.007126231677830219,0.007464766502380371
28,0.007104972843080759,0.0074828146025538445
29,0.007132594473659992,0.007383883930742741
30,0.006941703613847494,0.007292804308235645
31,0.006940940860658884,0.007177591789513826
32,0.0069483243860304356,0.007254342082887888
33,0.006706909742206335,0.007051742635667324
34,0.006572529207915068,0.007031610701233149
35,0.006543051917105913,0.007186675909906626
36,0.006455271504819393,0.0067666321992874146
37,0.006372175179421902,0.0067351022735238075
38,0.006417781580239534,0.0071450877003371716
39,0.006494389846920967,0.006883837282657623
40,0.006203622091561556,0.006798700895160437
41,0.006341469008475542,0.006489870138466358
42,0.006162894889712334,0.006395739037543535
43,0.006058128084987402,0.006714905612170696
44,0.006124497391283512,0.006532659754157066
45,0.005811220500618219,0.0065891314297914505
46,0.0058464230969548225,0.00636790506541729
47,0.0056839389726519585,0.006266342476010323
48,0.005686884745955467,0.006238227244466543
49,0.005661413539201021,0.006063725333660841
50,0.005547118838876486,0.006055713165551424
51,0.005443341098725796,0.006001343950629234
52,0.0054264673963189125,0.006156378425657749
53,0.005526337306946516,0.00627630902454257
54,0.005398454610258341,0.005887327250093222
55,0.005341448821127415,0.006039531901478767
56,0.005443756468594074,0.005902199540287256
57,0.005244888830929995,0.005814222618937492
58,0.0051225777715444565,0.0057303463108837605
59,0.005218255799263716,0.005766981281340122
60,0.0051368484273552895,0.005617326591163874
61,0.005068428348749876,0.005599547643214464
62,0.005034248810261488,0.005779423285275698
63,0.005224145017564297,0.0058018118143081665
64,0.004958826117217541,0.005507830064743757
65,0.004843912553042173,0.005485137924551964
66,0.0048826755955815315,0.005424553528428078
67,0.0047376807779073715,0.005415613297373056
68,0.004659076686948538,0.005293041467666626
69,0.004622252658009529,0.006128811277449131
70,0.004816365893930197,0.005471119657158852
71,0.004764670971781015,0.005315697286278009
72,0.004722064360976219,0.005628951825201511
73,0.0048021720722317696,0.005366711411625147
74,0.004614553414285183,0.005337648559361696
75,0.004593805875629187,0.005214167293161154
76,0.004486382938921452,0.005162763874977827
77,0.004360894672572613,0.00507070729508996
78,0.004350672475993633,0.005012212786823511
79,0.004236781969666481,0.00496707484126091
80,0.0042932042852044106,0.0052400147542357445
81,0.004329944495111704,0.004969262517988682
82,0.00415776576846838,0.005006592720746994
83,0.004208485595881939,0.005029979627579451
84,0.004222328774631023,0.004918111488223076
85,0.004044179804623127,0.004821999929845333
86,0.003988073207437992,0.0049077593721449375
87,0.004173886962234974,0.005557066760957241
88,0.00421146210283041,0.005610409192740917
89,0.004149808082729578,0.00500201340764761
90,0.003954353742301464,0.004804843105375767
91,0.003805699525400996,0.0046770027838647366
92,0.0038028694689273834,0.004847105126827955
93,0.00386658962816,0.004823489114642143
94,0.003861804027110338,0.004792153835296631
95,0.0038321318570524454,0.004671004135161638
96,0.0037156138569116592,0.00479533988982439
97,0.0035954907070845366,0.004715091083198786
98,0.0036349643487483263,0.00451842974871397
99,0.0036078288685530424,0.004627568181604147
100,0.0037065218202769756,0.004524383693933487
101,0.003586870152503252,0.004508259240537882
102,0.0035145417787134647,0.004446293693035841
103,0.0034840144217014313,0.00448265578597784
104,0.003621362615376711,0.004524921532720327
105,0.00346647622063756,0.004435946699231863
106,0.003412391524761915,0.004453651141375303
107,0.003577225608751178,0.004428173881024122
108,0.003418310545384884,0.004997903946787119
109,0.003419822547584772,0.004371418617665768
110,0.003380676032975316,0.004492910113185644
111,0.003432166064158082,0.004433506168425083
112,0.003397108521312475,0.004352656193077564
113,0.0031970625277608633,0.004278095439076424
114,0.0032219896093010902,0.00431158347055316
115,0.0032248760107904673,0.004325964022427797
116,0.003356634872034192,0.004400335252285004
117,0.0033421001862734556,0.004597826395183802
118,0.0034757733810693026,0.004332766402512789
119,0.0032388081308454275,0.0043078837916255
120,0.003092814702540636,0.004557058680802584
121,0.0032776999287307262,0.004374464508146048
122,0.003119919216260314,0.004142386373132467
123,0.003042151452973485,0.004182887263596058
124,0.0031191417947411537,0.004454341251403093
125,0.0030009739566594362,0.004142720717936754
126,0.00303128594532609,0.004428574349731207
127,0.0030961346346884966,0.0041503612883389
128,0.0029871866572648287,0.004210844170302153
129,0.0032346444204449654,0.004124362953007221
130,0.0030427698511630297,0.004133122507482767
131,0.002898236270993948,0.004276346415281296
132,0.0028942576609551907,0.0040679252706468105
133,0.0028453050181269646,0.004182095173746347
134,0.002850816585123539,0.004129528068006039
135,0.0027962143067270517,0.004027230199426413
136,0.00276120170019567,0.003928979393094778
137,0.0027169494424015284,0.00400482676923275
138,0.0029667438939213753,0.004101451952010393
139,0.002968552988022566,0.004399024415761232
140,0.002916050609201193,0.003945854492485523
141,0.0027164695784449577,0.004008182790130377
142,0.0027916233520954847,0.003931710496544838
143,0.0026535443030297756,0.003869373816996813
144,0.002599613508209586,0.0038534339983016253
145,0.0026264942716807127,0.003933439496904612
146,0.0026110971812158823,0.003921895753592253
147,0.002651743358001113,0.003872618777677417
148,0.0025824843905866146,0.003930843900889158
149,0.0026103879790753126,0.003976369276642799
150,0.002653063042089343,0.004705020226538181
151,0.0028161017689853907,0.0038246517069637775
152,0.0025673878844827414,0.0038857480976730585
153,0.0025514019653201103,0.003936498425900936
154,0.0024984395131468773,0.003768413793295622
155,0.0024622019845992327,0.0037823677994310856
156,0.002467198297381401,0.0037826290354132652
157,0.002417096169665456,0.003931839484721422
158,0.0024281274527311325,0.0037345457822084427
159,0.0024181469343602657,0.0038640687707811594
160,0.002401766600087285,0.003697821870446205
161,0.0023566647432744503,0.0037057376466691494
162,0.0023506786674261093,0.0038391314446926117
163,0.002467353828251362,0.0038310408126562834
164,0.002438471419736743,0.0038226391188800335
165,0.002529699122533202,0.0037356398534029722
166,0.002383789513260126,0.004038978833705187
167,0.0024210214614868164,0.0037531231064349413
168,0.0022778285201638937,0.0037721951957792044
169,0.0023227313067764044,0.003658301429823041
170,0.002408023923635483,0.00378489401191473
171,0.002312050899490714,0.0038478574715554714
172,0.0024632231798022985,0.003751210868358612
173,0.0025413159746676683,0.003753465134650469
174,0.002570545766502619,0.0037284891586750746
175,0.0022413618862628937,0.0036343238316476345
176,0.0021841663401573896,0.003630602266639471
177,0.0023374934680759907,0.004122662357985973
178,0.002246210351586342,0.003624696284532547
179,0.002196067711338401,0.00358767993748188
180,0.002181706018745899,0.003703776281327009
181,0.0022495929151773453,0.00354628823697567
182,0.002085939748212695,0.003537628101184964
183,0.0021125206258147955,0.0035298755392432213
184,0.0021562385372817516,0.004066495690494776
185,0.002402646467089653,0.0037316977977752686
186,0.0023716213181614876,0.003605523845180869
187,0.0022495754528790712,0.0039511206559836864
188,0.0024079293943941593,0.003601689822971821
189,0.0024716812185943127,0.0041185240261256695
190,0.002235243795439601,0.0035128153394907713
191,0.0021017102990299463,0.0034966026432812214
192,0.002037262311205268,0.003718776162713766
193,0.0020698891021311283,0.0034825096372514963
194,0.0020822908263653517,0.0035598822869360447
195,0.002060295781120658,0.0035479965154081583
196,0.001997562823817134,0.0034741873387247324
197,0.001977828796952963,0.0034571466967463493
198,0.002019707579165697,0.0034269350580871105
199,0.001998589839786291,0.0034518155734986067
200,0.002084956970065832,0.0034842726308852434
201,0.001986611634492874,0.003402555827051401
202,0.001915029832161963,0.0035658269189298153
203,0.0019564793910831213,0.003443012712523341
204,0.0019300841959193349,0.0033855752553790808
205,0.001928066136315465,0.0033862243872135878
206,0.0019393126713111997,0.0033828895539045334
207,0.0019370741210877895,0.003408098127692938
208,0.001942493487149477,0.003390491008758545
209,0.0019529543351382017,0.0035339638125151396
210,0.001983462832868099,0.004169872496277094
211,0.0022647164296358824,0.0037256740033626556
212,0.002184993587434292,0.0036096905823796988
213,0.0019342859741300344,0.00334694585762918
214,0.0020609754137694836,0.0034968284890055656
215,0.002101961523294449,0.003721992950886488
216,0.0018991011893376708,0.003442121669650078
217,0.001887964433990419,0.0037592186126857996
218,0.001960339257493615,0.003638328518718481
219,0.0019309403141960502,0.0033438096288591623
220,0.002019515261054039,0.003617452457547188
221,0.0018870100611820817,0.0033172552939504385
222,0.0019845401402562857,0.0035484908148646355
223,0.0018921199953183532,0.003990896046161652
224,0.002064675558358431,0.0035794207360595465
225,0.0018180722836405039,0.0033277152106165886
226,0.0017797062173485756,0.0034849410876631737
227,0.0018052393570542336,0.003349951235577464
228,0.0017267802031710744,0.0033148005604743958
229,0.0018170233815908432,0.0033410137984901667
230,0.0017904705600813031,0.003915228880941868
231,0.0019064726075157523,0.003410364268347621
232,0.0018122162437066436,0.003354216692969203
233,0.0018067621858790517,0.003337918547913432
234,0.0018690465949475765,0.0033295019529759884
235,0.001795280259102583,0.003359538270160556
236,0.0017507204320281744,0.0032693115063011646
237,0.0017073875060305,0.0032213954254984856
238,0.0017220585141330957,0.003281688317656517
239,0.0017596047837287188,0.0032933945767581463
240,0.0017083100974559784,0.0032900169026106596
241,0.001693768659606576,0.003224891610443592
242,0.0016814230475574732,0.0032322145998477936
243,0.0017713523702695966,0.0032540461979806423
244,0.0017016801284626126,0.0032923384569585323
245,0.001686620176769793,0.003311887849122286
246,0.0017287007067352533,0.0033939990680664778
247,0.0017351635033264756,0.003248074557632208
248,0.0017987091559916735,0.0033509177155792713
249,0.0017343272920697927,0.003332476830109954
250,0.0017133192159235477,0.0034081991761922836
251,0.0017790794372558594,0.003271806053817272
252,0.0017026395071297884,0.0032416819594800472
253,0.001680701388977468,0.0032453706953674555
254,0.0016663081478327513,0.003255404531955719
255,0.0015875977696850896,0.0032058684155344963
256,0.0015970250824466348,0.003218007506802678
257,0.0016645186115056276,0.0033644980285316706
258,0.0017358887707814574,0.0038889518473297358
259,0.001930278493091464,0.003262093523517251
260,0.001626951969228685,0.003248807042837143
261,0.0015877546975389123,0.003290291875600815
262,0.0015817818930372596,0.0031301260460168123
263,0.0015689452411606908,0.003316849935799837
264,0.0016318102134391665,0.0031961104832589626
265,0.0015516293933615088,0.0034511771518737078
266,0.0016481855418533087,0.0032508529257029295
267,0.0016396845458075404,0.0031263683922588825
268,0.001577870105393231,0.00338285812176764
269,0.0015596381854265928,0.003189787268638611
270,0.0015311276074498892,0.003163442946970463
271,0.0015199746703729033,0.0031066187657415867
272,0.0015850638737902045,0.003172963624820113
273,0.0015466042095795274,0.0032254625111818314
274,0.001545251696370542,0.0032015054021030664
275,0.001546490821056068,0.003161924658343196
276,0.0015048119239509106,0.0031649309676140547
277,0.001532091060653329,0.0031638257205486298
278,0.0014823199016973376,0.003100061323493719
279,0.001454679062590003,0.003093739738687873
280,0.0014884150587022305,0.0030800194945186377
281,0.0014837951166555285,0.0030831776093691587
282,0.0015368250897154212,0.0031301272101700306
283,0.001458705053664744,0.003109486075118184
284,0.001536684692837298,0.0030918011907488108
285,0.0014932143967598677,0.003115951782092452
286,0.001481585088185966,0.003066770499572158
287,0.001476830686442554,0.003152672201395035
288,0.001505362568423152,0.003137921215966344
289,0.0014765033265575767,0.0030845613218843937
290,0.0014464011183008552,0.0030684706289321184
291,0.0014450305607169867,0.003120205132290721
292,0.001437640399672091,0.0030843233689665794
293,0.001533093978650868,0.003469637129455805
294,0.0017098031239584088,0.0031410660594701767
295,0.0014653406105935574,0.003083124989643693
296,0.0014301604824140668,0.003029949264600873
297,0.0014198977733030915,0.0034090669360011816
298,0.001418992062099278,0.0030315511394292116
299,0.0014228500658646226,0.003303633537143469
300,0.0015948415966704488,0.0030789016745984554
301,0.0014814181486144662,0.003048829734325409
302,0.00143682979978621,0.003106812946498394
303,0.0013792875688523054,0.003346526762470603
304,0.0014539442490786314,0.0033049285411834717
305,0.0014095305232331157,0.003081792965531349
306,0.0013811143580824137,0.0030205093789845705
307,0.0013362407917156816,0.00304411631077528
308,0.0013590429443866014,0.003130266210064292
309,0.0013894748408347368,0.003046248573809862
310,0.0013600272359326482,0.0031961153727024794
311,0.0014746548840776086,0.0035226084291934967
312,0.001762236817739904,0.0030557920690625906
313,0.0014549673069268465,0.00309429201297462
314,0.0013858299935236573,0.003148486837744713
315,0.0014218195574358106,0.0030920812860131264
316,0.0013464143266901374,0.003029612358659506
317,0.0013786440249532461,0.0031501620542258024
318,0.001483063562773168,0.003060967195779085
319,0.0013963908422738314,0.0030356058850884438
320,0.0013796432176604867,0.0030219880864024162
321,0.0013265135930851102,0.003026993479579687
322,0.0013170995516702533,0.003049735212698579
323,0.001334551488980651,0.003001626580953598
324,0.0013045918894931674,0.002951250644400716
325,0.001303012715652585,0.002991542685776949
326,0.0013151478487998247,0.0030638575553894043
327,0.001349458354525268,0.00332796317525208
328,0.001401528250426054,0.003102340502664447
329,0.0012869787169620395,0.003088694531470537
330,0.0014627284836024046,0.0033878698013722897
331,0.0013807149371132255,0.00305474572815001
332,0.0012858947739005089,0.002983231097459793
333,0.0012890162179246545,0.003046942176297307
334,0.0012904447503387928,0.0031246754806488752
335,0.0012808789033442736,0.0030043015722185373
336,0.0012807721504941583,0.0029883880633860826
337,0.001239647390320897,0.0029445509426295757
338,0.0012381126871332526,0.002986188279464841
339,0.0013451589038595557,0.0031509229447692633
340,0.0013869686517864466,0.00294863642193377
341,0.0012809964828193188,0.0029528429731726646
342,0.0012565640499815345,0.0029680519364774227
343,0.0012342807603999972,0.0029587463941425085
344,0.0012603597715497017,0.0030344543047249317
345,0.0012461559381335974,0.003134332364425063
346,0.0012285744305700064,0.0030123558826744556
347,0.0012553404085338116,0.003035837784409523
348,0.0012388161849230528,0.0029478156939148903
349,0.0012113176053389907,0.003148066345602274
350,0.0012684552930295467,0.0030393849592655897
351,0.001223344705067575,0.0030632021371275187
352,0.0012590356636792421,0.0029914439655840397
353,0.001191380899399519,0.002940610283985734
354,0.0011963329743593931,0.00300687737762928
355,0.0012143052881583571,0.0029774585273116827
356,0.0012098418083041906,0.003066343953832984
357,0.0012073852121829987,0.0031466023065149784
358,0.00124678376596421,0.0029790070839226246
359,0.0012335166102275252,0.0030340503435581923
360,0.001194588141515851,0.0030611958354711533
361,0.0011908048763871193,0.002925159176811576
362,0.0011674504494294524,0.0030643248464912176
363,0.0011871219612658024,0.002948284847661853
364,0.0011988222831860185,0.0029415301978588104
365,0.0011908510932698846,0.0029671993106603622
366,0.0011499308748170733,0.002926692832261324
367,0.001161959720775485,0.003025949699804187
368,0.0011945002479478717,0.0029913911130279303
369,0.0012017420958727598,0.003055957844480872
370,0.0012390365591272712,0.002954471856355667
371,0.0011414428008720279,0.0029237503185868263
372,0.001145862857811153,0.0029258360154926777
373,0.001166327390819788,0.002967151114717126
374,0.001139459083788097,0.0029204997699707747
375,0.0011415269691497087,0.002965806983411312
376,0.0013925970997661352,0.003406740725040436
377,0.0013171032769605517,0.0029532229527831078
378,0.001298717805184424,0.0030602950137108564
379,0.0011376762995496392,0.003037108341231942
380,0.0011757354950532317,0.0029352211859077215
381,0.0011246154317632318,0.0029409800190478563
382,0.001206567045301199,0.00296422210521996
383,0.0011236321879550815,0.0028876697178930044
384,0.00118629343342036,0.0029362656641751528
385,0.0011373104061931372,0.002954144263640046
386,0.001114601269364357,0.0029154622461646795
387,0.0011503691785037518,0.003085978329181671
388,0.0011686873622238636,0.0028859544545412064
389,0.0010836874134838581,0.003003121120855212
390,0.001099312212318182,0.002925767097622156
391,0.0011259977472946048,0.00290946988388896
392,0.0011585605097934604,0.0028959806077182293
393,0.0011396126355975866,0.0029783952049911022
394,0.0011061886325478554,0.0030631795525550842
395,0.0011141994036734104,0.0029353711288422346
396,0.0011015557684004307,0.0028972364962100983
397,0.0011495596263557673,0.0028841891326010227
398,0.0011756746098399162,0.0029330349061638117
399,0.0011404361575841904,0.002966142725199461
400,0.0011008952278643847,0.003187895752489567
401,0.0012168416287750006,0.0035850682761520147
402,0.0013431233819574118,0.0028975734021514654
403,0.0011330542620271444,0.002899252576753497
404,0.0011003375984728336,0.0029371795244514942
405,0.001077983877621591,0.0029107616282999516
406,0.0010525445686653256,0.0029403858352452517
407,0.0010536734480410814,0.0029025906696915627
408,0.0010585578856989741,0.0028776403050869703
409,0.0010568886063992977,0.0028652893379330635
410,0.0010453526629135013,0.002890023635700345
411,0.0010609269374981523,0.0029193873051553965
412,0.00104447640478611,0.0029254001565277576
413,0.0010576576460152864,0.002869958057999611
414,0.001076956163160503,0.003122957656159997
415,0.001074001775123179,0.002911139512434602
416,0.0010785228805616498,0.0028573719318956137
417,0.0010289045749232173,0.0028636441566050053
418,0.0010898562613874674,0.002975227078422904
419,0.0010851235128939152,0.0029290064703673124
420,0.0011629580985754728,0.0031278033275157213
421,0.001186551060527563,0.0030490411445498466
422,0.001114135840907693,0.002952036214992404
423,0.0010446563828736544,0.0029444745741784573
424,0.001090274890884757,0.003094554878771305
425,0.0011305524967610836,0.002887887414544821
426,0.0010576380882412195,0.0029063073452562094
427,0.0010222403798252344,0.0028365468606352806
428,0.0010535138426348567,0.002938462421298027
429,0.001089415280148387,0.002964387647807598
430,0.0010681308340281248,0.002934974618256092
431,0.001051544677466154,0.0028471210971474648
432,0.001041303388774395,0.002831655088812113
433,0.0010800700401887298,0.0029273703694343567
434,0.0010184034472331405,0.0028670583851635456
435,0.0010632573394104838,0.0028753278311342
436,0.0010039953049272299,0.0028368462808430195
437,0.0010035807499662042,0.0029606816824525595
438,0.0010107825510203838,0.0028365133330225945
439,0.0009733099723234773,0.0028360651340335608
440,0.0010200849501416087,0.002906604204326868
441,0.0010870060650631785,0.0029187812469899654
442,0.0009976611472666264,0.002886380534619093
443,0.0010075889294967055,0.0030847792513668537
444,0.0010431234259158373,0.0029737057629972696
445,0.0011321570491418242,0.003189947921782732
446,0.0010581836104393005,0.0029756478033959866
447,0.0010624247370287776,0.0029706377536058426
448,0.0010700526181608438,0.0029143569990992546
449,0.0009784538997337222,0.0028038518503308296
450,0.000986885279417038,0.0028658073861151934
451,0.001017324160784483,0.0028016134165227413
452,0.0010397080332040787,0.0028224457055330276
453,0.0009936339920386672,0.003033736255019903
454,0.0010439223842695355,0.002846438204869628
455,0.0009555919677950442,0.0028798680286854506
456,0.001059423666447401,0.0028420058079063892
457,0.0009990207618102431,0.002785059856250882
458,0.0009787717135623097,0.0028315342497080564
459,0.0009760344983078539,0.0028171767480671406
460,0.0009374067885801196,0.002878136234357953
461,0.001021206029690802,0.0031544077210128307
462,0.0010510970605537295,0.0029012009035795927
463,0.0010006125085055828,0.0028779597487300634
464,0.000957890588324517,0.0028339845594018698
465,0.00097559456480667,0.002840234898030758
466,0.0009447066113352776,0.0029065601993352175
467,0.0009731751633808017,0.0028603370301425457
468,0.0009558966848999262,0.002849295735359192
469,0.0009510287782177329,0.0027807927690446377
470,0.0009379998664371669,0.0028039156459271908
471,0.0009317161748185754,0.002921288600191474
472,0.0009554439457133412,0.002988588297739625
473,0.0012049925280734897,0.003064291086047888
474,0.0010638710809871554,0.0028675454668700695
475,0.000949239416513592,0.002906253794208169
476,0.000930658308789134,0.0028295849915593863
477,0.0009215878089889884,0.0028076861053705215
478,0.0009535143617540598,0.0028532706201076508
479,0.001037167850881815,0.0028532554861158133
480,0.001048062345944345,0.0028213916812092066
481,0.0009270713198930025,0.002806200413033366
482,0.0009800051338970661,0.0029574488289654255
483,0.0009229111601598561,0.002848579315468669
484,0.0009368003229610622,0.002834874438121915
485,0.0009396495879627764,0.0027818328235298395
486,0.0009262461098842323,0.0028765490278601646
487,0.0009242945816367865,0.002799198729917407
488,0.0009851459180936217,0.003065887838602066
489,0.0010019427863880992,0.0028750787023454905
490,0.0009664483368396759,0.0028788272757083178
491,0.000935985881369561,0.002812598831951618
492,0.0008787173428572714,0.002813090803101659
493,0.0008902149857021868,0.0027824793942272663
494,0.0009037573472596705,0.002905352506786585
495,0.0009371071355417371,0.0029508478473871946
496,0.0010180958779528737,0.002950301393866539
497,0.0009471584926359355,0.0028375338297337294
498,0.000928442575968802,0.00281367520801723
499,0.000904081913176924,0.0030545671470463276
500,0.001024027238599956,0.0028430616948753595
501,0.0010072860168293118,0.0032473464962095022
502,0.0010952547891065478,0.003269607899710536
503,0.0010700805578380823,0.0028639601077884436
504,0.0008880037348717451,0.0028583998791873455
505,0.0009635793976485729,0.0028783679008483887
506,0.0009053046815097332,0.0028031275141984224
507,0.0008823764510452747,0.0028392986860126257
508,0.0008757764589972794,0.0028501483611762524
509,0.0009049015352502465,0.003055193927139044
510,0.0009359840187244117,0.0028495285660028458
511,0.000885534449480474,0.0028261160477995872
512,0.0008882295805960894,0.002765033394098282
513,0.0008661934407427907,0.0028042225167155266
514,0.000861047359649092,0.002837539417669177
515,0.0008620312437415123,0.002816886641085148
516,0.0008603892056271434,0.002752269385382533
517,0.0008418469806201756,0.0028502573259174824
518,0.0008495684014633298,0.0027795787900686264
519,0.0008790245046839118,0.002880541142076254
520,0.0008751375717110932,0.0027693805750459433
521,0.0009165299125015736,0.0028270171023905277
522,0.0010623250855132937,0.002967033302411437
523,0.0008928192546591163,0.0027833017520606518
524,0.0008874803315848112,0.0029034256003797054
525,0.0009927165228873491,0.0027615963481366634
526,0.0010097381891682744,0.0028399492148309946
527,0.0008716953452676535,0.0028097000904381275
528,0.0009006850887089968,0.0028073997236788273
529,0.0009117643930949271,0.002779973205178976
530,0.0009920396842062473,0.0029995660297572613
531,0.0010565815027803183,0.0028449457604438066
532,0.000867591006681323,0.00283130444586277
533,0.0008431584574282169,0.0027625849470496178
534,0.0008288613171316683,0.002772957319393754
535,0.000842039124108851,0.0028066032100468874
536,0.0009521674364805222,0.003163187066093087
537,0.0009353571804240346,0.0028344911988824606
538,0.0008618838037364185,0.0030387507285922766
539,0.0008864591363817453,0.0027899916749447584
540,0.0008407271234318614,0.0028066302184015512
541,0.000850043841637671,0.0028035989962518215
542,0.0008263411582447588,0.0028414998669177294
543,0.0008435288909822702,0.0027960652951151133
544,0.0008600230794399977,0.0027648978866636753
545,0.0008382770465686917,0.0028017961885780096
546,0.0008138740668073297,0.002940981648862362
547,0.0008540961425751448,0.002829195000231266
548,0.000853894860483706,0.002850500401109457
549,0.0008668492082506418,0.002934068441390991
550,0.0008783760131336749,0.0028080360498279333
551,0.0009124540374614298,0.0028620520606637
552,0.000905706430785358,0.0027903649024665356
553,0.0008180883014574647,0.0027658087201416492
554,0.0008439339580945671,0.002986449748277664
555,0.0008988197077997029,0.0029410573188215494
556,0.0009556595468893647,0.0031291230116039515
557,0.0008792480221018195,0.002783020958304405
558,0.0008076216909103096,0.002785754855722189
559,0.0007831494440324605,0.0027677526231855154
560,0.0007891505374573171,0.002807920565828681
561,0.0008227984653785825,0.0027780705131590366
562,0.0008239593007601798,0.002848879899829626
563,0.0008005691925063729,0.0027555255219340324
564,0.0007992556202225387,0.0028636064380407333
565,0.0008130142814479768,0.002856677630916238
566,0.0008792267180979252,0.002850244753062725
567,0.0008210509549826384,0.002883446402847767
568,0.0008797727059572935,0.002789444988593459
569,0.0007866680971346796,0.0028195991180837154
570,0.0008081413106992841,0.0027982916217297316
571,0.0009260080405510962,0.0027857739478349686
572,0.0008566564065404236,0.0028018190059810877
573,0.0008154676761478186,0.0028346546459943056
574,0.000791500904597342,0.0027610391844063997
575,0.0007841744809411466,0.0027370289899408817
576,0.000777269946411252,0.0029013827443122864
577,0.000828987336717546,0.0027998778969049454
578,0.0007810507668182254,0.002751770196482539
579,0.0007678779074922204,0.002794107422232628
580,0.0007832515402697027,0.002752269385382533
581,0.0007918008486740291,0.0027906824834644794
582,0.0008219584124162793,0.0029354386497288942
583,0.000842820096295327,0.0027844782453030348
584,0.0008225179626606405,0.002718562027439475
585,0.000798387045506388,0.0029153330251574516
586,0.0007921003270894289,0.0027527802158147097
587,0.0007802793988958001,0.0029050407465547323
588,0.0008905777940526605,0.0029776261653751135
589,0.0008612371166236699,0.00284777139313519
590,0.0009454394457861781,0.002898403210565448
591,0.0008959065889939666,0.0028125306125730276
592,0.0008218448492698371,0.0028345156461000443
593,0.0008122946601361036,0.0027999572921544313
594,0.0007933011511340737,0.002762848511338234
595,0.0008089242037385702,0.0027568847872316837
596,0.0007624153513461351,0.0027308238204568624
597,0.000757810368668288,0.0027510812506079674
598,0.0007612110348418355,0.0027803899720311165
599,0.0007531373994424939,0.002830883488059044
